id,amount,side,instrument,from,to,open,close,pl
693,425,Sell,BNP.PA,2008-02-19T23:00:00Z,2008-02-25T23:00:00Z,39.164867,42.629272,-1472.372125
694,315,Buy,GLE.PA,2008-02-19T23:00:00Z,2008-02-25T23:00:00Z,42.269703,45.683311,1075.286520
695,368,Buy,BNP.PA,2008-02-26T23:00:00Z,2008-03-03T23:00:00Z,41.940327,38.325008,-1330.437392
696,313,Sell,GLE.PA,2008-02-26T23:00:00Z,2008-03-03T23:00:00Z,46.457634,45.393829,332.970965
697,397,Buy,BNP.PA,2008-03-11T23:00:00Z,2008-03-16T23:00:00Z,39.066441,35.333019,-1482.168534
698,302,Sell,GLE.PA,2008-03-11T23:00:00Z,2008-03-16T23:00:00Z,47.878254,42.404392,1653.106324
699,421,Sell,BNP.PA,2008-03-18T23:00:00Z,2008-03-31T22:00:00Z,39.866932,44.453335,-1930.875663
700,314,Buy,GLE.PA,2008-03-18T23:00:00Z,2008-03-31T22:00:00Z,42.040817,45.716980,1154.315182
701,349,Buy,BNP.PA,2008-04-16T22:00:00Z,2008-04-22T22:00:00Z,44.384438,44.427090,14.885548
702,303,Sell,GLE.PA,2008-04-16T22:00:00Z,2008-04-22T22:00:00Z,47.797482,49.285454,-450.855516
703,359,Sell,BNP.PA,2008-05-11T22:00:00Z,2008-05-15T22:00:00Z,44.161354,45.936211,-637.173663
704,293,Buy,GLE.PA,2008-05-11T22:00:00Z,2008-05-15T22:00:00Z,48.140881,48.376514,69.040469
705,352,Sell,BNP.PA,2008-05-19T22:00:00Z,2008-05-21T22:00:00Z,45.076664,45.155403,-27.716128
706,307,Buy,GLE.PA,2008-05-19T22:00:00Z,2008-05-21T22:00:00Z,45.844925,45.629459,-66.148062
707,348,Sell,BNP.PA,2008-05-25T22:00:00Z,2008-05-27T22:00:00Z,45.964188,45.239525,252.182724
708,311,Buy,GLE.PA,2008-05-25T22:00:00Z,2008-05-27T22:00:00Z,44.909065,44.774368,-41.890767
709,352,Buy,BNP.PA,2008-06-02T22:00:00Z,2008-06-03T22:00:00Z,44.421696,44.080067,-120.253408
710,324,Sell,GLE.PA,2008-06-02T22:00:00Z,2008-06-03T22:00:00Z,44.228867,43.484085,241.309368
711,387,Sell,BNP.PA,2008-06-10T22:00:00Z,2008-06-17T22:00:00Z,41.167622,42.613491,-559.551303
712,350,Buy,GLE.PA,2008-06-10T22:00:00Z,2008-06-17T22:00:00Z,40.107723,40.575375,163.678200
713,384,Buy,BNP.PA,2008-06-19T22:00:00Z,2008-06-22T22:00:00Z,40.932976,40.536133,-152.387712
714,361,Sell,GLE.PA,2008-06-19T22:00:00Z,2008-06-22T22:00:00Z,39.402786,38.739601,239.409785
715,387,Sell,BNP.PA,2008-06-23T22:00:00Z,2008-06-24T22:00:00Z,41.326359,42.154545,-320.507982
716,360,Buy,GLE.PA,2008-06-23T22:00:00Z,2008-06-24T22:00:00Z,38.809422,40.554455,628.211880
717,394,Buy,BNP.PA,2008-06-26T22:00:00Z,2008-07-01T22:00:00Z,39.966759,38.755535,-477.222256
718,369,Sell,GLE.PA,2008-06-26T22:00:00Z,2008-07-01T22:00:00Z,38.460411,37.413387,386.351856
719,405,Sell,BNP.PA,2008-07-06T22:00:00Z,2008-07-08T22:00:00Z,39.607876,39.959858,-142.552710
720,371,Buy,GLE.PA,2008-07-06T22:00:00Z,2008-07-08T22:00:00Z,37.504120,38.397591,331.477741
721,424,Sell,BNP.PA,2008-07-10T22:00:00Z,2008-07-14T22:00:00Z,38.037785,37.333824,298.479464
722,392,Buy,GLE.PA,2008-07-10T22:00:00Z,2008-07-14T22:00:00Z,35.368244,35.486885,46.507272
723,397,Sell,BNP.PA,2008-07-16T22:00:00Z,2008-07-20T22:00:00Z,40.474014,43.320900,-1130.213742
724,372,Buy,GLE.PA,2008-07-16T22:00:00Z,2008-07-20T22:00:00Z,37.343643,40.645187,1228.174368
725,344,Buy,BNP.PA,2008-07-22T22:00:00Z,2008-07-24T22:00:00Z,45.346500,44.721912,-214.858272
726,332,Sell,GLE.PA,2008-07-22T22:00:00Z,2008-07-24T22:00:00Z,43.276699,42.718319,185.382160
727,371,Sell,BNP.PA,2008-07-28T22:00:00Z,2008-07-30T22:00:00Z,42.993080,44.031761,-385.350651
728,350,Buy,GLE.PA,2008-07-28T22:00:00Z,2008-07-30T22:00:00Z,39.996075,41.769020,620.530750
729,364,Buy,BNP.PA,2008-07-31T22:00:00Z,2008-08-05T22:00:00Z,42.465111,44.901348,886.790268
730,346,Sell,GLE.PA,2008-07-31T22:00:00Z,2008-08-05T22:00:00Z,41.908581,46.780762,-1685.774626
731,348,Buy,BNP.PA,2008-08-06T22:00:00Z,2008-08-12T22:00:00Z,44.628742,41.271149,-1168.442364
732,299,Sell,GLE.PA,2008-08-06T22:00:00Z,2008-08-12T22:00:00Z,48.295437,44.651806,1089.445669
733,376,Sell,BNP.PA,2008-08-27T22:00:00Z,2008-08-28T22:00:00Z,42.385746,42.430599,-16.864728
734,306,Buy,GLE.PA,2008-08-27T22:00:00Z,2008-08-28T22:00:00Z,45.789570,46.138569,106.793694
735,359,Sell,BNP.PA,2008-09-01T22:00:00Z,2008-09-08T22:00:00Z,44.514866,44.873741,-128.836125
736,295,Buy,GLE.PA,2008-09-01T22:00:00Z,2008-09-08T22:00:00Z,47.360065,47.813793,133.849760
737,363,Sell,BNP.PA,2008-09-09T22:00:00Z,2008-09-16T22:00:00Z,43.938587,38.779697,1872.677070
738,306,Buy,GLE.PA,2008-09-09T22:00:00Z,2008-09-16T22:00:00Z,45.848854,37.950855,-2416.787694
739,357,Sell,BNP.PA,2008-09-22T22:00:00Z,2008-09-23T22:00:00Z,44.532120,45.098045,-202.035225
740,323,Buy,GLE.PA,2008-09-22T22:00:00Z,2008-09-23T22:00:00Z,43.566422,44.637817,346.060585
741,339,Sell,BNP.PA,2008-09-25T22:00:00Z,2008-09-29T22:00:00Z,47.109837,45.605301,510.037704
742,308,Buy,GLE.PA,2008-09-25T22:00:00Z,2008-09-29T22:00:00Z,45.398659,43.276699,-653.563680
743,344,Buy,BNP.PA,2008-09-30T22:00:00Z,2008-10-02T22:00:00Z,45.467274,49.238968,1297.462736
744,324,Sell,GLE.PA,2008-09-30T22:00:00Z,2008-10-02T22:00:00Z,44.135254,47.911522,-1223.510832
745,350,Sell,BNP.PA,2008-10-05T22:00:00Z,2008-10-07T22:00:00Z,46.585331,43.776405,983.124100
746,323,Buy,GLE.PA,2008-10-05T22:00:00Z,2008-10-07T22:00:00Z,42.243668,39.999535,-724.854959
747,351,Sell,BNP.PA,2008-10-08T22:00:00Z,2008-10-13T22:00:00Z,46.164326,42.333977,1344.452499
748,343,Buy,GLE.PA,2008-10-08T22:00:00Z,2008-10-13T22:00:00Z,40.135632,36.994640,-1077.360256
749,453,Sell,BNP.PA,2008-10-26T23:00:00Z,2008-10-29T23:00:00Z,37.958416,37.727207,104.737677
750,481,Buy,GLE.PA,2008-10-26T23:00:00Z,2008-10-29T23:00:00Z,26.524416,27.648247,540.562711
751,394,Buy,BNP.PA,2008-11-03T23:00:00Z,2008-11-12T23:00:00Z,40.373943,31.885069,-3344.616356
752,428,Sell,GLE.PA,2008-11-03T23:00:00Z,2008-11-12T23:00:00Z,32.841457,26.664047,2643.931480
753,552,Buy,BNP.PA,2008-11-16T23:00:00Z,2008-11-20T23:00:00Z,29.690384,24.831703,-2681.991912
754,519,Sell,GLE.PA,2008-11-16T23:00:00Z,2008-11-20T23:00:00Z,26.175407,19.209253,3615.433926
755,678,Sell,BNP.PA,2008-11-23T23:00:00Z,2008-11-30T23:00:00Z,26.915966,27.619925,-477.284202
756,592,Buy,GLE.PA,2008-11-23T23:00:00Z,2008-11-30T23:00:00Z,19.816536,21.987392,1285.146752
757,615,Buy,BNP.PA,2008-12-04T23:00:00Z,2008-12-10T23:00:00Z,26.984978,32.250851,3238.511895
758,599,Sell,GLE.PA,2008-12-04T23:00:00Z,2008-12-10T23:00:00Z,22.329409,27.131702,-2876.573507
759,601,Buy,BNP.PA,2008-12-14T23:00:00Z,2009-01-01T23:00:00Z,27.192030,22.568003,-2779.040227
760,552,Sell,GLE.PA,2008-12-14T23:00:00Z,2009-01-01T23:00:00Z,24.695641,25.889223,-658.857264
761,850,Buy,BNP.PA,2009-01-14T23:00:00Z,2009-01-25T23:00:00Z,20.680435,17.253824,-2912.619350
762,576,Sell,GLE.PA,2009-01-14T23:00:00Z,2009-01-25T23:00:00Z,21.537121,21.118372,241.199424
763,914,Sell,BNP.PA,2009-01-27T23:00:00Z,2009-02-01T23:00:00Z,20.804663,18.906740,1734.701622
764,457,Buy,GLE.PA,2009-01-27T23:00:00Z,2009-02-01T23:00:00Z,24.001089,21.638386,-1079.755271
765,920,Sell,BNP.PA,2009-02-05T23:00:00Z,2009-02-10T23:00:00Z,20.052397,19.186251,796.854320
766,543,Buy,GLE.PA,2009-02-05T23:00:00Z,2009-02-10T23:00:00Z,21.216030,19.680439,-833.825913
767,1144,Buy,BNP.PA,2009-02-23T23:00:00Z,2009-02-24T23:00:00Z,15.908027,16.736210,947.441352
768,711,Sell,GLE.PA,2009-02-23T23:00:00Z,2009-02-24T23:00:00Z,16.584738,16.822096,-168.761538
769,1002,Sell,BNP.PA,2009-02-25T23:00:00Z,2009-03-01T23:00:00Z,18.768705,16.266907,2506.801596
770,611,Buy,GLE.PA,2009-02-25T23:00:00Z,2009-03-01T23:00:00Z,18.312321,16.061264,-1375.395827
771,1100,Sell,BNP.PA,2009-03-03T23:00:00Z,2009-03-04T23:00:00Z,17.067482,15.859715,1328.543700
772,710,Buy,GLE.PA,2009-03-03T23:00:00Z,2009-03-04T23:00:00Z,15.792532,14.829246,-683.933060
773,1068,Sell,BNP.PA,2009-03-09T23:00:00Z,2009-03-16T23:00:00Z,18.392574,21.877850,-3722.274768
774,705,Buy,GLE.PA,2009-03-09T23:00:00Z,2009-03-16T23:00:00Z,14.658238,18.745138,2881.264500
775,774,Buy,BNP.PA,2009-03-19T23:00:00Z,2009-03-22T23:00:00Z,21.843342,23.810278,1522.408464
776,640,Sell,GLE.PA,2009-03-19T23:00:00Z,2009-03-22T23:00:00Z,20.413361,22.196770,-1141.381760
777,762,Buy,BNP.PA,2009-03-24T23:00:00Z,2009-03-26T23:00:00Z,22.074543,22.257433,139.362180
778,599,Sell,GLE.PA,2009-03-24T23:00:00Z,2009-03-26T23:00:00Z,21.987392,21.045019,564.481427
779,848,Buy,BNP.PA,2009-03-29T22:00:00Z,2009-03-30T22:00:00Z,20.111055,21.477560,1158.796240
780,641,Sell,GLE.PA,2009-03-29T22:00:00Z,2009-03-30T22:00:00Z,20.172541,20.591364,-268.465543
781,787,Sell,BNP.PA,2009-03-31T22:00:00Z,2009-04-02T22:00:00Z,22.706034,24.693670,-1564.269532
782,582,Buy,GLE.PA,2009-03-31T22:00:00Z,2009-04-02T22:00:00Z,20.800737,23.379889,1501.066464
783,691,Buy,BNP.PA,2009-04-05T22:00:00Z,2009-04-13T22:00:00Z,24.086336,26.570890,1716.826814
784,559,Sell,GLE.PA,2009-04-05T22:00:00Z,2009-04-13T22:00:00Z,23.851076,25.753122,-1063.243714
785,651,Sell,BNP.PA,2009-04-26T22:00:00Z,2009-04-27T22:00:00Z,26.394899,25.376925,662.701074
786,496,Buy,GLE.PA,2009-04-26T22:00:00Z,2009-04-27T22:00:00Z,25.795027,25.205198,-292.555184
787,644,Sell,BNP.PA,2009-04-28T22:00:00Z,2009-04-29T22:00:00Z,26.915966,27.778656,-555.572360
788,498,Buy,GLE.PA,2009-04-28T22:00:00Z,2009-04-29T22:00:00Z,25.337835,27.337612,995.888946
789,591,Sell,BNP.PA,2009-05-03T22:00:00Z,2009-05-04T22:00:00Z,28.851847,29.134808,-167.229951
790,472,Buy,GLE.PA,2009-05-03T22:00:00Z,2009-05-04T22:00:00Z,27.341074,29.581751,1057.599544
791,539,Sell,BNP.PA,2009-05-05T22:00:00Z,2009-05-12T22:00:00Z,31.257027,29.221073,1097.379206
792,429,Buy,GLE.PA,2009-05-05T22:00:00Z,2009-05-12T22:00:00Z,30.544962,24.430370,-2623.159968
793,512,Buy,BNP.PA,2009-05-19T22:00:00Z,2009-05-21T22:00:00Z,31.778799,32.356918,295.996928
794,504,Sell,GLE.PA,2009-05-19T22:00:00Z,2009-05-21T22:00:00Z,27.177067,27.163145,7.016688
795,470,Buy,BNP.PA,2009-05-31T22:00:00Z,2009-06-07T22:00:00Z,33.699978,33.350994,-164.022480
796,448,Sell,GLE.PA,2009-05-31T22:00:00Z,2009-06-07T22:00:00Z,31.562105,30.777014,351.720768
797,500,Sell,BNP.PA,2009-06-08T22:00:00Z,2009-06-16T22:00:00Z,33.731705,32.603672,564.016500
798,435,Buy,GLE.PA,2009-06-08T22:00:00Z,2009-06-16T22:00:00Z,30.150372,28.126423,-880.417815
799,526,Buy,BNP.PA,2009-06-21T22:00:00Z,2009-06-23T22:00:00Z,31.373417,32.335770,506.197678
800,481,Sell,GLE.PA,2009-06-21T22:00:00Z,2009-06-23T22:00:00Z,28.018360,28.421736,-194.023856
801,514,Sell,BNP.PA,2009-06-24T22:00:00Z,2009-06-29T22:00:00Z,32.762306,32.607201,79.723970
802,466,Buy,GLE.PA,2009-06-24T22:00:00Z,2009-06-29T22:00:00Z,28.184025,28.007570,-82.228030
803,500,Sell,BNP.PA,2009-06-30T22:00:00Z,2009-07-07T22:00:00Z,33.414448,32.275837,569.305500
804,469,Buy,GLE.PA,2009-06-30T22:00:00Z,2009-07-07T22:00:00Z,28.288521,27.222477,-499.974636
805,516,Buy,BNP.PA,2009-07-09T22:00:00Z,2009-07-12T22:00:00Z,31.948000,32.730576,403.809216
806,497,Sell,GLE.PA,2009-07-09T22:00:00Z,2009-07-12T22:00:00Z,27.164871,27.503426,-168.261835
807,480,Buy,BNP.PA,2009-07-14T22:00:00Z,2009-07-19T22:00:00Z,34.098316,35.652889,746.195040
808,463,Sell,GLE.PA,2009-07-14T22:00:00Z,2009-07-19T22:00:00Z,29.358055,31.151512,-830.370591
809,473,Buy,BNP.PA,2009-07-27T22:00:00Z,2009-07-29T22:00:00Z,34.281616,35.462528,558.571376
810,438,Sell,GLE.PA,2009-07-27T22:00:00Z,2009-07-29T22:00:00Z,31.439686,32.332767,-391.169478
811,460,Sell,BNP.PA,2009-07-30T22:00:00Z,2009-08-04T22:00:00Z,36.061798,36.372005,-142.695220
812,412,Buy,GLE.PA,2009-07-30T22:00:00Z,2009-08-04T22:00:00Z,32.448048,35.365150,1201.846024
813,433,Buy,BNP.PA,2009-08-05T22:00:00Z,2009-08-09T22:00:00Z,37.366089,38.317867,412.119874
814,377,Sell,GLE.PA,2009-08-05T22:00:00Z,2009-08-09T22:00:00Z,36.517525,37.814056,-488.792187
815,428,Sell,BNP.PA,2009-08-11T22:00:00Z,2009-08-12T22:00:00Z,38.846630,39.304893,-196.136564
816,359,Buy,GLE.PA,2009-08-11T22:00:00Z,2009-08-12T22:00:00Z,37.158611,38.239014,387.864677
817,400,Sell,BNP.PA,2009-08-20T22:00:00Z,2009-08-23T22:00:00Z,41.525707,41.596207,-28.200000
818,347,Buy,GLE.PA,2009-08-20T22:00:00Z,2009-08-23T22:00:00Z,38.462284,39.232941,267.417979
819,395,Buy,BNP.PA,2009-08-25T22:00:00Z,2009-09-01T22:00:00Z,40.454079,38.057007,-946.843440
820,352,Sell,GLE.PA,2009-08-25T22:00:00Z,2009-09-01T22:00:00Z,39.686695,38.339775,474.115840
821,428,Sell,BNP.PA,2009-09-03T22:00:00Z,2009-09-08T22:00:00Z,38.769077,38.176865,253.466736
822,355,Buy,GLE.PA,2009-09-03T22:00:00Z,2009-09-08T22:00:00Z,37.597927,36.971283,-222.458620
823,414,Buy,BNP.PA,2009-09-23T22:00:00Z,2009-09-28T22:00:00Z,39.170940,40.820686,682.994844
824,358,Sell,GLE.PA,2009-09-23T22:00:00Z,2009-09-28T22:00:00Z,38.426266,40.615879,-783.881454
825,417,Buy,BNP.PA,2009-09-29T22:00:00Z,2009-10-04T22:00:00Z,38.494122,36.040649,-1023.098241
826,351,Sell,GLE.PA,2009-09-29T22:00:00Z,2009-10-04T22:00:00Z,39.614658,37.597927,707.872581
827,438,Sell,BNP.PA,2009-10-05T22:00:00Z,2009-10-15T22:00:00Z,38.064060,38.564621,-219.245718
828,344,Buy,GLE.PA,2009-10-05T22:00:00Z,2009-10-15T22:00:00Z,38.671116,35.800755,-987.404184
829,451,Sell,BNP.PA,2009-10-27T23:00:00Z,2009-10-28T23:00:00Z,36.745670,37.887802,-515.101532
830,405,Buy,GLE.PA,2009-10-27T23:00:00Z,2009-10-28T23:00:00Z,33.102966,35.059803,792.518985
831,446,Buy,BNP.PA,2009-10-29T23:00:00Z,2009-11-01T23:00:00Z,36.273304,37.478889,537.690910
832,400,Sell,GLE.PA,2009-10-29T23:00:00Z,2009-11-01T23:00:00Z,34.486057,34.645638,-63.832400
833,433,Sell,BNP.PA,2009-11-04T23:00:00Z,2009-11-08T23:00:00Z,38.324921,39.981716,-717.392235
834,382,Buy,GLE.PA,2009-11-04T23:00:00Z,2009-11-08T23:00:00Z,34.919220,37.119240,840.407640
835,414,Sell,BNP.PA,2009-11-19T23:00:00Z,2009-11-24T23:00:00Z,39.650356,39.988766,-140.101740
836,376,Buy,GLE.PA,2009-11-19T23:00:00Z,2009-11-24T23:00:00Z,36.040131,36.678474,240.016968
837,430,Buy,BNP.PA,2009-11-25T23:00:00Z,2009-11-26T23:00:00Z,37.965355,38.874836,391.076830
838,393,Sell,GLE.PA,2009-11-25T23:00:00Z,2009-11-26T23:00:00Z,34.668438,35.337189,-262.819143
839,420,Buy,BNP.PA,2009-11-29T23:00:00Z,2009-12-06T23:00:00Z,38.776127,39.065189,121.406040
840,384,Sell,GLE.PA,2009-11-29T23:00:00Z,2009-12-06T23:00:00Z,35.633564,37.111649,-567.584640
841,429,Sell,BNP.PA,2009-12-14T23:00:00Z,2009-12-21T23:00:00Z,38.494122,39.170940,-290.354922
842,370,Buy,GLE.PA,2009-12-14T23:00:00Z,2009-12-21T23:00:00Z,36.401104,36.317509,-30.930150
843,414,Buy,BNP.PA,2009-12-29T23:00:00Z,2009-12-30T23:00:00Z,39.326042,39.410645,35.025642
844,367,Sell,GLE.PA,2009-12-29T23:00:00Z,2009-12-30T23:00:00Z,37.313026,37.199039,41.833229
845,389,Sell,BNP.PA,2010-01-07T23:00:00Z,2010-01-10T23:00:00Z,42.019222,41.427010,230.370468
846,344,Buy,GLE.PA,2010-01-07T23:00:00Z,2010-01-10T23:00:00Z,39.577652,39.668835,31.366952
847,402,Sell,BNP.PA,2010-01-12T23:00:00Z,2010-01-14T23:00:00Z,40.926437,39.840710,436.462254
848,354,Buy,GLE.PA,2010-01-12T23:00:00Z,2010-01-14T23:00:00Z,38.141357,37.256039,-313.402572
849,412,Sell,BNP.PA,2010-01-18T23:00:00Z,2010-01-19T23:00:00Z,39.883011,38.783180,453.130372
850,370,Buy,GLE.PA,2010-01-18T23:00:00Z,2010-01-19T23:00:00Z,36.568283,35.717155,-314.917360
851,438,Sell,BNP.PA,2010-01-20T23:00:00Z,2010-01-24T23:00:00Z,37.767948,36.400211,599.068806
852,395,Buy,GLE.PA,2010-01-20T23:00:00Z,2010-01-24T23:00:00Z,34.022484,32.700191,-522.305735
853,452,Sell,BNP.PA,2010-01-28T23:00:00Z,2010-02-02T23:00:00Z,36.766819,37.041779,-124.281920
854,416,Buy,GLE.PA,2010-01-28T23:00:00Z,2010-02-02T23:00:00Z,32.073246,32.312630,99.583744
855,495,Buy,BNP.PA,2010-02-04T23:00:00Z,2010-02-11T23:00:00Z,33.209991,33.558975,172.747080
856,464,Sell,GLE.PA,2010-02-04T23:00:00Z,2010-02-11T23:00:00Z,29.166475,29.637640,-218.620560
857,462,Sell,BNP.PA,2010-02-16T23:00:00Z,2010-02-23T23:00:00Z,36.061798,37.295589,-570.011442
858,417,Buy,GLE.PA,2010-02-16T23:00:00Z,2010-02-23T23:00:00Z,31.917458,30.579966,-557.734164
859,399,Buy,BNP.PA,2010-03-16T23:00:00Z,2010-03-24T23:00:00Z,40.693790,41.405857,284.114733
860,402,Sell,GLE.PA,2010-03-16T23:00:00Z,2010-03-24T23:00:00Z,34.197273,35.770355,-632.378964
861,403,Buy,BNP.PA,2010-03-30T22:00:00Z,2010-04-05T22:00:00Z,40.087471,40.884148,321.060831
862,390,Sell,GLE.PA,2010-03-30T22:00:00Z,2010-04-05T22:00:00Z,35.386581,35.663963,-108.178980
863,409,Buy,BNP.PA,2010-04-06T22:00:00Z,2010-04-07T22:00:00Z,39.749062,39.022884,-297.006802
864,390,Sell,GLE.PA,2010-04-06T22:00:00Z,2010-04-07T22:00:00Z,35.189003,34.083282,431.231190
865,406,Sell,BNP.PA,2010-04-13T22:00:00Z,2010-04-14T22:00:00Z,40.609180,40.559826,20.037724
866,386,Buy,GLE.PA,2010-04-13T22:00:00Z,2010-04-14T22:00:00Z,34.930622,35.337189,156.934862
867,416,Buy,BNP.PA,2010-04-15T22:00:00Z,2010-04-18T22:00:00Z,39.022884,39.022884,0.000000
868,399,Sell,GLE.PA,2010-04-15T22:00:00Z,2010-04-18T22:00:00Z,34.353069,33.969292,153.127023
869,428,Buy,BNP.PA,2010-04-20T22:00:00Z,2010-04-22T22:00:00Z,38.057007,37.337887,-307.783360
870,406,Sell,GLE.PA,2010-04-20T22:00:00Z,2010-04-22T22:00:00Z,33.653919,32.753391,365.614368
871,431,Sell,BNP.PA,2010-04-25T22:00:00Z,2010-04-26T22:00:00Z,38.465919,35.765690,1163.798699
872,403,Buy,GLE.PA,2010-04-25T22:00:00Z,2010-04-26T22:00:00Z,33.190353,31.191713,-805.451920
873,454,Sell,BNP.PA,2010-04-28T22:00:00Z,2010-05-03T22:00:00Z,36.731571,34.616508,960.238602
874,426,Buy,GLE.PA,2010-04-28T22:00:00Z,2010-05-03T22:00:00Z,31.199318,29.348864,-788.293404
875,487,Buy,BNP.PA,2010-05-04T22:00:00Z,2010-05-05T22:00:00Z,33.685879,32.836334,-413.728415
876,467,Sell,GLE.PA,2010-05-04T22:00:00Z,2010-05-05T22:00:00Z,29.101885,27.069040,949.338615
877,447,Sell,BNP.PA,2010-05-09T22:00:00Z,2010-05-16T22:00:00Z,37.443642,33.692932,1676.567370
878,429,Buy,GLE.PA,2010-05-09T22:00:00Z,2010-05-16T22:00:00Z,30.853540,26.939852,-1678.972152
879,514,Sell,BNP.PA,2010-05-24T22:00:00Z,2010-05-26T22:00:00Z,32.903187,34.415646,-777.403926
880,520,Buy,GLE.PA,2010-05-24T22:00:00Z,2010-05-26T22:00:00Z,25.085602,27.304628,1153.893520
881,500,Sell,BNP.PA,2010-06-01T22:00:00Z,2010-06-02T22:00:00Z,33.513988,33.350380,81.804000
882,510,Buy,GLE.PA,2010-06-01T22:00:00Z,2010-06-02T22:00:00Z,25.908747,26.157503,126.865560
883,540,Buy,BNP.PA,2010-06-08T22:00:00Z,2010-06-09T22:00:00Z,30.772659,31.863375,588.986640
884,549,Sell,GLE.PA,2010-06-08T22:00:00Z,2010-06-09T22:00:00Z,24.297586,24.997927,-384.487209
885,503,Sell,BNP.PA,2010-06-10T22:00:00Z,2010-06-16T22:00:00Z,33.648506,35.673603,-1018.623791
886,505,Buy,GLE.PA,2010-06-10T22:00:00Z,2010-06-16T22:00:00Z,25.813076,28.423084,1318.054040
887,447,Buy,BNP.PA,2010-06-20T22:00:00Z,2010-06-21T22:00:00Z,36.589794,35.888103,-313.655877
888,458,Sell,GLE.PA,2010-06-20T22:00:00Z,2010-06-21T22:00:00Z,29.766359,28.587645,539.851012
889,495,Buy,BNP.PA,2010-06-23T22:00:00Z,2010-06-27T22:00:00Z,33.357651,34.179321,406.726650
890,501,Sell,GLE.PA,2010-06-23T22:00:00Z,2010-06-27T22:00:00Z,26.907593,27.653858,-373.878765
891,526,Sell,BNP.PA,2010-07-01T22:00:00Z,2010-07-04T22:00:00Z,32.143326,31.594326,288.774000
892,519,Buy,GLE.PA,2010-07-01T22:00:00Z,2010-07-04T22:00:00Z,25.181622,25.281122,51.640500
893,458,Sell,BNP.PA,2010-07-08T22:00:00Z,2010-07-14T22:00:00Z,36.422554,35.415466,461.246304
894,452,Buy,GLE.PA,2010-07-08T22:00:00Z,2010-07-14T22:00:00Z,29.387487,28.962685,-192.010504
895,439,Buy,BNP.PA,2010-07-25T22:00:00Z,2010-08-01T22:00:00Z,37.084255,40.349125,1433.277930
896,447,Sell,GLE.PA,2010-07-25T22:00:00Z,2010-08-01T22:00:00Z,30.608297,35.437962,-2158.860255
897,408,Sell,BNP.PA,2010-08-02T22:00:00Z,2010-08-05T22:00:00Z,40.567268,40.509098,23.733360
898,386,Buy,GLE.PA,2010-08-02T22:00:00Z,2010-08-05T22:00:00Z,34.745277,34.840946,36.928234
899,420,Buy,BNP.PA,2010-08-12T22:00:00Z,2010-08-17T22:00:00Z,38.734867,38.560352,-73.296300
900,413,Sell,GLE.PA,2010-08-12T22:00:00Z,2010-08-17T22:00:00Z,33.195343,33.046093,61.640250
901,459,Buy,BNP.PA,2010-08-24T22:00:00Z,2010-08-30T22:00:00Z,35.749950,35.899010,68.418540
902,444,Sell,GLE.PA,2010-08-24T22:00:00Z,2010-08-30T22:00:00Z,30.562376,30.753723,-84.958068
903,435,Sell,BNP.PA,2010-08-31T22:00:00Z,2010-09-02T22:00:00Z,38.029537,38.858482,-360.591075
904,412,Buy,GLE.PA,2010-08-31T22:00:00Z,2010-09-02T22:00:00Z,32.502659,33.964573,602.308568
905,431,Sell,BNP.PA,2010-09-06T22:00:00Z,2010-09-12T22:00:00Z,38.342209,40.705425,-1018.546096
906,412,Buy,GLE.PA,2010-09-06T22:00:00Z,2010-09-12T22:00:00Z,32.613644,35.055260,1005.945792
907,412,Sell,BNP.PA,2010-09-21T22:00:00Z,2010-09-22T22:00:00Z,40.196426,39.192966,413.425520
908,396,Buy,GLE.PA,2010-09-21T22:00:00Z,2010-09-22T22:00:00Z,33.880379,33.302505,-228.838104
909,429,Sell,BNP.PA,2010-10-04T22:00:00Z,2010-10-05T22:00:00Z,38.538540,38.793037,-109.179213
910,415,Buy,GLE.PA,2010-10-04T22:00:00Z,2010-10-05T22:00:00Z,32.395508,33.038437,266.815535
911,422,Sell,BNP.PA,2010-10-12T22:00:00Z,2010-10-14T22:00:00Z,39.265682,37.869572,589.158420
912,407,Buy,GLE.PA,2010-10-12T22:00:00Z,2010-10-14T22:00:00Z,32.935108,31.779360,-470.389436
913,431,Buy,BNP.PA,2010-10-17T22:00:00Z,2010-10-20T22:00:00Z,37.811394,38.407654,256.988060
914,422,Sell,GLE.PA,2010-10-17T22:00:00Z,2010-10-20T22:00:00Z,32.418465,33.398174,-413.437198
915,428,Sell,BNP.PA,2010-10-21T22:00:00Z,2010-10-24T22:00:00Z,38.640335,38.422203,93.360496
916,403,Buy,GLE.PA,2010-10-21T22:00:00Z,2010-10-24T22:00:00Z,33.294846,33.275711,-7.711405
917,427,Buy,BNP.PA,2010-10-25T22:00:00Z,2010-10-26T22:00:00Z,38.247688,38.284039,15.521877
918,406,Sell,GLE.PA,2010-10-25T22:00:00Z,2010-10-26T22:00:00Z,33.601009,33.118805,195.774824
919,414,Sell,BNP.PA,2010-11-08T23:00:00Z,2010-11-11T23:00:00Z,39.854668,38.523994,550.899036
920,399,Buy,GLE.PA,2010-11-08T23:00:00Z,2010-11-11T23:00:00Z,33.822975,32.460564,-543.601989
921,427,Sell,BNP.PA,2010-11-18T23:00:00Z,2010-11-23T23:00:00Z,38.742134,36.298939,1043.244265
922,419,Buy,GLE.PA,2010-11-18T23:00:00Z,2010-11-23T23:00:00Z,32.024281,29.697472,-974.932971
